Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-25 18:24:09,774,891,919,856,760,4.82,-8.36,-1.88,-0.10,0.04,0.00
2024-12-25 18:24:09,774,882,905,867,762,4.78,-8.44,-2.19,-0.04,-0.04,-0.01
2024-12-25 18:24:09,773,888,912,853,761,4.88,-8.41,-2.04,-0.04,-0.04,-0.01
2024-12-25 18:24:10,771,890,920,851,761,4.84,-8.38,-1.95,-0.05,-0.02,-0.02
2024-12-25 18:24:10,772,884,913,852,761,4.68,-8.49,-2.18,-0.04,-0.00,-0.01
2024-12-25 18:24:10,772,899,919,860,761,4.78,-8.49,-2.39,-0.08,0.04,-0.03
2024-12-25 18:24:10,773,894,908,850,762,4.91,-8.59,-2.43,-0.05,0.07,-0.03
2024-12-25 18:24:10,771,900,912,856,760,4.80,-8.31,-2.10,-0.06,0.01,-0.03
2024-12-25 18:24:11,773,898,920,852,760,4.60,-8.34,-1.87,0.06,-0.02,-0.04
2024-12-25 18:24:11,774,887,908,848,761,4.97,-8.35,-2.50,-0.10,0.11,0.04
2024-12-25 18:24:11,772,904,928,864,761,4.94,-8.38,-2.08,-0.03,0.02,0.01
2024-12-25 18:24:11,772,887,906,850,761,4.84,-8.40,-2.15,-0.03,0.01,-0.00
2024-12-25 18:24:11,774,884,905,846,760,4.68,-8.37,-2.04,-0.04,0.00,0.01
2024-12-25 18:24:12,774,891,918,847,760,4.79,-8.41,-2.24,-0.10,-0.01,-0.04
2024-12-25 18:24:12,773,891,915,856,760,4.80,-8.40,-2.17,-0.06,0.08,-0.01
2024-12-25 18:24:12,774,898,904,856,761,4.84,-8.37,-2.31,-0.05,0.00,-0.03
2024-12-25 18:24:12,773,890,904,856,760,4.74,-8.36,-2.15,-0.01,0.04,-0.06
2024-12-25 18:24:12,773,888,925,865,761,5.06,-8.34,-2.20,-0.05,0.02,-0.00
2024-12-25 18:24:12,774,885,918,846,760,4.81,-8.35,-2.25,-0.04,0.03,0.03
2024-12-25 18:24:13,773,889,907,855,760,4.81,-8.37,-2.26,-0.04,0.03,0.00
2024-12-25 18:24:13,773,897,917,854,761,4.89,-8.31,-2.13,-0.08,0.01,0.01
2024-12-25 18:24:13,772,897,910,854,761,4.78,-8.41,-2.29,-0.03,-0.01,-0.03
2024-12-25 18:24:13,773,886,912,848,761,4.76,-8.40,-2.21,-0.03,0.05,-0.01
2024-12-25 18:24:13,774,885,922,850,760,4.83,-8.38,-2.40,-0.06,0.01,-0.00
2024-12-25 18:24:14,774,889,914,846,761,4.81,-8.38,-2.39,-0.04,0.01,-0.01
2024-12-25 18:24:14,773,882,907,845,761,4.76,-8.36,-2.21,-0.05,0.00,-0.02
2024-12-25 18:24:14,773,894,905,850,761,4.76,-8.38,-2.35,-0.01,0.02,-0.01
2024-12-25 18:24:14,773,884,903,854,761,4.72,-8.37,-2.12,-0.03,0.02,-0.01
2024-12-25 18:24:14,773,883,916,846,760,4.66,-8.36,-2.38,-0.05,0.04,-0.02
2024-12-25 18:24:15,773,906,904,863,761,5.00,-8.37,-2.29,-0.15,0.08,0.01
2024-12-25 18:24:15,773,890,901,843,760,4.75,-8.28,-2.59,0.07,-0.07,-0.07
2024-12-25 18:24:15,773,896,915,848,761,4.80,-8.18,-2.10,-0.06,0.06,-0.08
2024-12-25 18:24:15,774,890,916,845,762,5.08,-8.18,-2.29,0.01,-0.01,-0.02
2024-12-25 18:24:15,774,905,923,849,761,5.18,-8.27,-2.64,-0.02,0.02,0.00
2024-12-25 18:24:15,774,888,927,865,761,4.94,-8.21,-2.09,-0.07,0.01,0.01
2024-12-25 18:24:16,774,880,902,852,760,4.70,-8.38,-2.44,0.02,0.04,-0.02
2024-12-25 18:24:16,774,887,909,861,761,5.14,-8.27,-2.32,-0.08,0.06,0.00
2024-12-25 18:24:16,773,893,924,855,760,4.83,-8.25,-2.21,-0.02,0.07,0.03
2024-12-25 18:24:16,774,883,917,854,760,5.03,-8.30,-2.28,-0.06,0.03,-0.02
2024-12-25 18:24:16,774,891,924,843,760,4.81,-8.34,-2.41,-0.05,0.01,-0.01
2024-12-25 18:24:17,775,886,908,841,759,4.87,-8.26,-2.34,-0.06,0.03,0.01
2024-12-25 18:24:17,774,883,899,844,760,4.77,-8.34,-2.34,-0.05,0.02,-0.01
2024-12-25 18:24:17,772,905,918,853,760,4.85,-8.34,-2.47,-0.05,0.01,-0.00
2024-12-25 18:24:17,774,899,902,849,761,4.81,-8.33,-2.41,-0.04,0.02,-0.01
2024-12-25 18:24:17,774,888,907,850,761,4.75,-8.30,-2.38,-0.04,0.04,-0.02
2024-12-25 18:24:18,774,889,907,848,760,4.87,-8.32,-2.38,-0.04,0.04,-0.01
2024-12-25 18:24:18,773,886,914,860,759,4.76,-8.37,-2.43,-0.06,-0.01,-0.01
2024-12-25 18:24:18,774,899,915,857,760,4.67,-8.31,-2.46,-0.04,0.01,-0.04
2024-12-25 18:24:18,775,890,908,846,761,4.87,-8.40,-2.71,-0.01,0.18,-0.08
2024-12-25 18:24:18,774,897,909,857,761,4.78,-8.21,-2.16,-0.05,0.02,-0.03
2024-12-25 18:24:18,774,887,918,849,759,4.83,-8.27,-2.17,0.00,0.05,-0.02
2024-12-25 18:24:19,773,894,907,846,760,5.14,-8.33,-2.35,-0.09,0.02,0.02
2024-12-25 18:24:19,775,894,910,840,760,4.88,-8.30,-2.32,-0.04,-0.01,-0.05
2024-12-25 18:24:19,774,894,908,838,761,4.93,-8.34,-2.29,-0.06,0.00,0.01
2024-12-25 18:24:19,775,890,906,855,761,4.60,-8.38,-2.44,-0.02,0.01,0.00
2024-12-25 18:24:19,775,883,905,845,761,4.79,-8.36,-2.26,-0.03,0.01,-0.02
2024-12-25 18:24:20,773,894,909,854,761,4.77,-8.31,-2.28,-0.04,0.02,-0.01
2024-12-25 18:24:20,772,896,905,838,761,4.83,-8.34,-2.28,-0.04,0.02,-0.01
2024-12-25 18:24:20,774,898,924,841,758,4.88,-8.34,-2.35,-0.06,0.02,-0.02
2024-12-25 18:24:20,773,890,905,866,760,4.59,-8.36,-2.35,-0.01,0.03,0.01
2024-12-25 18:24:20,776,896,911,840,760,4.92,-8.36,-2.14,0.01,-0.01,-0.04
2024-12-25 18:24:21,772,885,908,857,761,4.80,-8.34,-2.64,-0.06,0.04,-0.03
2024-12-25 18:24:21,773,889,910,842,760,4.86,-8.29,-2.22,-0.06,0.03,0.01
2024-12-25 18:24:21,774,893,916,855,760,4.64,-8.37,-2.52,-0.04,0.02,0.00
2024-12-25 18:24:21,775,894,919,859,762,4.84,-8.33,-2.28,-0.04,-0.00,0.02
2024-12-25 18:24:21,775,889,915,845,761,5.05,-8.32,-2.40,0.04,0.06,0.06
2024-12-25 18:24:21,775,900,909,840,762,4.78,-8.31,-2.51,-0.05,0.20,0.10
2024-12-25 18:24:22,775,885,916,859,761,4.40,-8.52,-1.96,-0.07,0.05,0.07
2024-12-25 18:24:22,775,881,908,836,759,4.17,-8.61,-2.48,-0.08,0.01,0.06
2024-12-25 18:24:22,774,896,921,848,760,4.29,-8.59,-2.24,-0.05,-0.03,-0.04
2024-12-25 18:24:22,775,893,909,831,760,3.87,-8.69,-2.95,-0.18,-0.22,0.00
2024-12-25 18:24:22,773,898,923,838,760,4.60,-8.33,-2.24,-0.06,0.03,-0.09
2024-12-25 18:24:23,776,881,920,834,760,4.41,-8.49,-2.93,-0.02,-0.13,-0.06
2024-12-25 18:24:23,775,878,916,835,761,4.36,-8.35,-2.87,-0.00,0.02,0.02
2024-12-25 18:24:23,776,887,918,828,760,4.13,-8.55,-3.11,-0.04,0.05,-0.01
2024-12-25 18:24:23,776,897,907,838,761,4.41,-8.46,-2.67,0.02,0.03,-0.00
2024-12-25 18:24:23,775,877,914,844,761,4.12,-8.41,-2.53,-0.03,0.05,0.01
2024-12-25 18:24:23,776,884,914,853,760,4.19,-8.47,-2.68,-0.02,0.01,0.03
2024-12-25 18:24:24,777,885,914,836,760,4.20,-8.52,-2.60,-0.03,0.02,0.01
2024-12-25 18:24:24,775,881,914,848,760,4.09,-8.56,-2.79,-0.04,0.03,0.03
2024-12-25 18:24:24,775,890,923,855,759,3.96,-8.60,-2.68,-0.03,0.00,-0.01
2024-12-25 18:24:24,777,892,908,842,760,4.11,-8.58,-2.66,-0.04,0.04,-0.01
2024-12-25 18:24:24,775,885,912,841,761,4.04,-8.62,-2.71,-0.06,0.02,-0.01
2024-12-25 18:24:25,777,886,920,826,759,4.07,-8.56,-2.68,-0.05,0.03,-0.01
2024-12-25 18:24:25,776,886,914,852,760,4.05,-8.57,-2.66,-0.04,0.02,-0.02
2024-12-25 18:24:25,776,895,910,835,760,4.10,-8.50,-2.76,-0.05,0.01,-0.01
2024-12-25 18:24:25,777,887,906,833,760,4.05,-8.56,-2.81,-0.05,0.03,-0.01
2024-12-25 18:24:25,777,891,911,857,760,4.00,-8.46,-2.67,-0.03,0.03,-0.01
2024-12-25 18:24:26,775,893,913,821,760,3.98,-8.62,-2.83,-0.04,0.04,-0.04
2024-12-25 18:24:26,774,886,916,837,760,4.04,-8.58,-2.90,-0.04,0.03,-0.03
2024-12-25 18:24:26,776,890,910,831,760,4.10,-8.49,-2.80,-0.04,0.03,-0.03
2024-12-25 18:24:26,776,881,903,835,760,4.08,-8.49,-2.76,-0.02,0.04,-0.02
2024-12-25 18:24:26,777,881,914,844,761,4.10,-8.56,-2.85,-0.01,0.04,-0.01
2024-12-25 18:24:26,776,885,913,832,759,4.15,-8.48,-2.71,-0.07,0.03,-0.02
2024-12-25 18:24:27,775,900,911,850,760,4.14,-8.47,-2.73,-0.06,-0.01,-0.01
2024-12-25 18:24:27,775,884,920,833,761,4.15,-8.51,-2.80,-0.02,-0.02,-0.01
2024-12-25 18:24:27,776,893,910,838,760,4.11,-8.49,-2.86,-0.04,0.01,-0.02
2024-12-25 18:24:27,776,889,907,835,760,4.19,-8.50,-2.78,-0.05,0.01,-0.01
2024-12-25 18:24:27,777,884,913,843,761,4.09,-8.50,-2.84,-0.04,0.02,-0.01
2024-12-25 18:24:28,777,886,906,847,760,4.15,-8.49,-2.89,-0.04,0.03,-0.02
2024-12-25 18:24:28,776,886,922,835,760,4.10,-8.48,-2.82,-0.01,0.02,-0.00
2024-12-25 18:24:28,776,885,907,843,760,4.00,-8.52,-2.85,-0.03,0.05,-0.03
2024-12-25 18:24:28,775,885,924,845,760,4.13,-8.48,-2.70,-0.03,0.02,0.01
2024-12-25 18:24:28,777,904,922,836,760,4.15,-8.53,-2.83,-0.06,0.03,-0.02
